user_loc,zip,state,high_county_T1,treated_T1,urban,two_weeks_cases,majority_gop
12011,33026,FL,1,1,1,0,0
12011,33021,FL,1,1,1,67,0
12011,33023,FL,1,1,1,1073,0
12011,33004,FL,1,1,1,107,0
12011,33332,FL,1,1,1,57,0
12011,33327,FL,1,1,1,716,0
12011,33068,FL,1,1,1,422,0
12011,33069,FL,1,1,1,473,0
12011,33311,FL,1,1,1,452,0
12011,33301,FL,1,1,1,130,0
12011,33328,FL,1,1,1,109,0
12011,33076,FL,1,1,1,207,0
12011,33316,FL,1,1,1,191,0
12011,33019,FL,1,1,1,0,0
12011,33304,FL,1,1,1,51,0
12011,33064,FL,1,1,1,567,0
12011,33065,FL,1,1,1,0,0
12011,33312,FL,1,1,1,95,0
12011,33020,FL,1,1,1,180,0
12011,33060,FL,1,1,1,259,0
12011,33062,FL,1,0,1,194,0
12011,33319,FL,1,1,1,185,0
12011,33063,FL,1,1,1,423,0
12011,33314,FL,1,1,1,0,0
12011,33321,FL,1,1,1,67,0
12011,33313,FL,1,1,1,134,0
12011,33071,FL,1,0,1,393,0
12011,33317,FL,1,1,1,89,0
12011,33442,FL,1,0,1,331,0
12011,33073,FL,1,1,1,149,0
12013,32424,FL,1,0,1,125,1
12013,32421,FL,1,1,0,47,1
12013,32430,FL,1,1,0,9,1
12015,33980,FL,0,0,1,207,1
12015,33953,FL,0,0,1,0,1
12015,33954,FL,0,1,1,0,1
12015,33948,FL,0,0,1,146,1
12015,33981,FL,0,0,1,41,1
12015,33952,FL,0,0,1,169,1
12015,33946,FL,0,1,1,18,1
12015,33982,FL,0,0,1,43,1
12015,33950,FL,0,0,1,40,1
12017,34428,FL,0,0,1,51,1
12017,34453,FL,0,0,1,14,1
12017,34452,FL,0,0,1,185,1
12017,34461,FL,0,0,1,68,1
12017,34442,FL,0,1,1,48,1
12017,34448,FL,0,1,1,72,1
12017,34436,FL,0,0,1,69,1
12017,34434,FL,0,0,1,58,1
12017,34433,FL,0,1,1,17,1
12019,32003,FL,1,0,1,295,1
12019,32656,FL,1,1,1,248,1
12019,32068,FL,1,1,1,607,1
12019,32043,FL,1,1,1,0,1
12019,32073,FL,1,1,1,140,1
12019,32065,FL,1,1,1,227,1
12021,34102,FL,0,0,1,103,1
12021,34108,FL,0,0,1,56,1
12021,34109,FL,0,0,1,97,1
12021,34140,FL,0,0,0,0,1
12021,34142,FL,0,0,1,118,1
12021,34110,FL,0,1,1,169,1
12021,34105,FL,0,0,1,61,1
12021,34113,FL,0,1,1,71,1
12021,34104,FL,0,0,1,209,1
12021,34112,FL,0,0,1,25,1
12021,34103,FL,0,1,1,60,1
12021,34116,FL,0,0,1,59,1
12021,34120,FL,0,0,1,480,1
12021,34114,FL,0,1,1,0,1
12021,34145,FL,0,0,1,78,1
12023,32038,FL,0,0,0,64,1
12023,32025,FL,0,0,1,179,1
12023,32024,FL,0,1,1,152,1
12023,32061,FL,0,0,0,3,1
12023,32055,FL,0,1,1,211,1
12027,34269,FL,0,0,1,4,1
12029,32648,FL,0,0,0,4,1
12029,32680,FL,0,0,0,54,1
12029,32628,FL,0,0,1,24,1
12031,32223,FL,1,1,1,288,0
12031,32211,FL,1,0,1,0,0
12031,32257,FL,1,0,1,573,0
12031,32219,FL,1,1,1,0,0
12031,32277,FL,1,1,1,187,0
12031,32222,FL,1,1,1,152,0
12031,32226,FL,1,1,1,39,0
12031,32258,FL,1,1,1,328,0
12031,32206,FL,1,1,1,0,0
12031,32250,FL,1,1,1,326,0
12031,32202,FL,1,1,1,51,0
12031,32218,FL,1,1,1,1279,0
12031,32220,FL,1,0,1,27,0
12031,32207,FL,1,1,1,238,0
12031,32256,FL,1,1,1,412,0
12031,32208,FL,1,1,1,212,0
12031,32221,FL,1,0,1,391,0
12031,32227,FL,1,1,1,3,0
12031,32225,FL,1,0,1,74,0
12031,32246,FL,1,0,1,350,0
12031,32224,FL,1,1,1,170,0
12031,32209,FL,1,1,1,0,0
12031,32233,FL,1,1,1,255,0
12031,32254,FL,1,1,1,212,0
12031,32210,FL,1,0,1,257,0
12031,32244,FL,1,1,1,239,0
12031,32217,FL,1,1,1,178,0
12031,32234,FL,1,1,0,0,0
12033,32505,FL,0,0,1,279,1
12033,32504,FL,0,0,1,97,1
12033,32508,FL,0,0,1,21,1
12033,32511,FL,0,0,1,0,1
12033,32561,FL,0,1,1,0,1
12033,32506,FL,0,0,1,278,1
12033,32507,FL,0,0,1,158,1
12033,32503,FL,0,1,1,0,1
12033,32514,FL,0,0,1,416,1
12033,32535,FL,0,0,1,22,1
12033,32502,FL,0,1,1,20,1
12033,32533,FL,0,0,1,415,1
12033,32577,FL,0,0,0,52,1
12033,32534,FL,0,0,1,210,1
12033,32501,FL,0,1,1,0,1
12033,32568,FL,0,0,0,5,1
12035,32110,FL,0,0,1,0,1
12035,32164,FL,0,1,1,55,1
12035,32136,FL,0,0,1,10,1
12035,32137,FL,0,0,1,320,1
12037,32328,FL,1,0,1,26,1
12037,32320,FL,1,1,1,0,1
12039,32351,FL,0,0,1,383,0
12039,32343,FL,0,0,1,91,0
12039,32332,FL,0,1,0,19,0
12039,32333,FL,0,0,1,176,0
12039,32352,FL,0,0,0,37,0
12041,32693,FL,1,1,1,186,1
12041,32619,FL,1,1,0,55,1
12043,33471,FL,0,0,1,98,1
12043,33944,FL,0,0,0,0,1
12045,32465,FL,0,0,0,83,1
12047,32096,FL,0,0,0,12,1
12047,32053,FL,0,0,0,7,1
12049,33873,FL,1,1,1,188,1
12049,33890,FL,1,0,1,94,1
12049,33834,FL,1,1,1,0,1
12051,33440,FL,0,0,1,86,1
12051,33935,FL,0,0,1,65,1
12053,34607,FL,1,1,1,77,1
12053,34606,FL,1,1,1,373,1
12053,34608,FL,1,0,1,302,1
12053,34602,FL,1,1,0,23,1
12053,34601,FL,1,1,1,211,1
12053,34609,FL,1,1,1,397,1
12053,34604,FL,1,0,1,5,1
12053,34613,FL,1,1,1,103,1
12053,34614,FL,1,1,1,97,1
12055,33875,FL,0,0,1,69,1
12055,33825,FL,0,1,1,259,1
12055,33857,FL,0,1,0,14,1
12055,33852,FL,0,0,1,308,1
12055,33876,FL,0,0,1,58,1
12055,33870,FL,0,0,1,292,1
12055,33872,FL,0,0,1,0,1
12057,33612,FL,1,1,1,347,0
12057,33556,FL,1,1,1,256,0
12057,33527,FL,1,1,1,80,0
12057,33602,FL,1,0,1,94,0
12057,33598,FL,1,1,1,241,0
12057,33603,FL,1,1,1,107,0
12057,33604,FL,1,1,1,405,0
12057,33594,FL,1,1,1,409,0
12057,33613,FL,1,1,1,336,0
12057,33617,FL,1,0,1,96,0
12057,33605,FL,1,1,1,220,0
12057,33570,FL,1,1,1,0,0
12057,33572,FL,1,1,1,64,0
12057,33596,FL,1,1,1,393,0
12057,33558,FL,1,1,1,0,0
12057,33510,FL,1,1,1,254,0
12057,33614,FL,1,1,1,191,0
12057,33578,FL,1,0,1,1013,0
12057,33566,FL,1,0,1,173,0
12057,33573,FL,1,1,1,187,0
12057,33618,FL,1,1,1,179,0
12057,33547,FL,1,1,1,335,0
12057,33567,FL,1,0,1,49,0
12057,33647,FL,1,0,1,582,0
12057,33569,FL,1,1,1,37,0
12057,33565,FL,1,1,1,0,0
12057,33626,FL,1,1,1,304,0
12057,33609,FL,1,0,1,124,0
12057,33634,FL,1,0,1,22,0
12057,33637,FL,1,1,1,169,0
12057,33629,FL,1,0,1,244,0
12057,33610,FL,1,1,1,757,0
12057,33579,FL,1,1,1,756,0
12057,33619,FL,1,0,1,112,0
12057,33620,FL,1,1,1,74,0
12057,33559,FL,1,1,1,90,0
12057,33621,FL,1,1,1,5,0
12057,33563,FL,1,1,1,0,0
12057,33624,FL,1,1,1,49,0
12057,33625,FL,1,0,1,118,0
12057,33592,FL,1,0,1,3,0
12057,33584,FL,1,1,1,27,0
12057,33615,FL,1,1,1,620,0
12057,33607,FL,1,1,1,83,0
12057,33606,FL,1,1,1,126,0
12059,32425,FL,1,1,1,106,1
12059,32464,FL,1,0,0,22,1
12061,32960,FL,1,1,1,343,1
12061,32948,FL,1,1,1,31,1
12061,32967,FL,1,1,1,286,1
12061,32958,FL,1,1,1,153,1
12061,32963,FL,1,1,1,157,1
12061,32966,FL,1,1,1,53,1
12061,32962,FL,1,0,1,176,1
12063,32460,FL,0,0,1,71,1
12063,32423,FL,0,1,0,5,1
12063,32445,FL,0,0,0,2,1
12063,32440,FL,0,0,1,89,1
12063,32443,FL,0,0,0,28,1
12063,32442,FL,0,0,0,32,1
12063,32446,FL,0,0,1,46,1
12063,32448,FL,0,0,1,6,1
12063,32431,FL,0,0,0,43,1
12065,32344,FL,1,1,0,149,1
12065,32336,FL,1,0,0,5,1
12067,32066,FL,0,0,0,56,1
12069,34737,FL,1,0,1,7,1
12069,32757,FL,1,0,1,176,1
12069,34736,FL,1,1,1,268,1
12069,34715,FL,1,1,1,99,1
12069,32102,FL,1,1,0,17,1
12069,34731,FL,1,1,1,13,1
12069,32735,FL,1,0,1,16,1
12069,34714,FL,1,1,1,181,1
12069,32778,FL,1,1,1,474,1
12069,34756,FL,1,1,1,13,1
12069,34705,FL,1,0,1,40,1
12069,34711,FL,1,1,1,197,1
12069,34762,FL,1,1,1,2,1
12069,34748,FL,1,1,1,0,1
12069,32767,FL,1,1,0,32,1
12069,32702,FL,1,1,1,15,1
12069,32159,FL,1,1,1,0,1
12069,32776,FL,1,0,1,11,1
12069,32736,FL,1,1,1,132,1
12069,34797,FL,1,1,1,9,1
12069,32784,FL,1,1,1,56,1
12071,33903,FL,0,0,1,96,1
12071,33904,FL,0,0,1,200,1
12071,33905,FL,0,0,1,141,1
12071,33907,FL,0,0,1,14,1
12071,33974,FL,0,0,1,64,1
12071,33976,FL,0,1,1,20,1
12071,33901,FL,0,1,1,156,1
12071,33928,FL,0,0,1,142,1
12071,33931,FL,0,0,1,57,1
12071,33909,FL,0,0,1,0,1
12071,33922,FL,0,1,0,7,1
12071,33914,FL,0,0,1,164,1
12071,33967,FL,0,1,1,0,1
12071,33972,FL,0,0,1,43,1
12071,33920,FL,0,0,1,82,1
12071,33908,FL,0,1,1,500,1
12071,34135,FL,0,0,1,141,1
12071,33990,FL,0,0,1,125,1
12071,33971,FL,0,0,1,103,1
12071,33973,FL,0,0,1,196,1
12071,33956,FL,0,1,0,23,1
12071,33957,FL,0,0,1,49,1
12071,33916,FL,0,0,1,173,1
12071,33917,FL,0,0,1,176,1
12071,33936,FL,0,0,1,146,1
12071,33919,FL,0,0,1,59,1
12071,34134,FL,0,0,1,0,1
12071,33993,FL,0,1,1,128,1
12071,33965,FL,0,0,1,9,1
12071,33966,FL,0,0,1,139,1
12071,33921,FL,0,1,0,6,1
12071,33991,FL,0,1,1,203,1
12073,32308,FL,1,1,1,516,0
12073,32305,FL,1,0,1,33,0
12073,32309,FL,1,1,1,257,0
12073,32310,FL,1,1,1,49,0
12073,32311,FL,1,0,1,56,0
12073,32304,FL,1,1,1,235,0
12073,32303,FL,1,0,1,477,0
12073,32312,FL,1,1,1,325,0
12073,32317,FL,1,1,1,34,0
12075,32668,FL,0,0,0,1,1
12075,34498,FL,0,0,0,5,1
12075,32696,FL,0,0,1,124,1
12075,32625,FL,0,0,0,10,1
12075,32621,FL,0,1,0,15,1
12075,34449,FL,0,1,0,0,1
12077,32334,FL,1,1,0,38,1
12077,32321,FL,1,0,0,56,1
12079,32059,FL,1,1,0,15,1
12079,32350,FL,1,1,0,21,1
12079,32340,FL,1,1,1,127,1
12081,34211,FL,1,1,1,123,1
12081,34215,FL,1,0,1,7,1
12081,34210,FL,1,1,1,127,1
12081,34217,FL,1,0,1,38,1
12081,34251,FL,1,1,0,48,1
12081,34209,FL,1,1,1,232,1
12081,34205,FL,1,1,1,192,1
12081,34222,FL,1,1,1,111,1
12081,34212,FL,1,0,1,86,1
12081,34202,FL,1,1,1,126,1
12081,34221,FL,1,1,1,305,1
12081,34203,FL,1,1,1,0,1
12081,34216,FL,1,1,1,6,1
12081,34219,FL,1,1,1,77,1
12081,34208,FL,1,0,1,326,1
12083,34476,FL,1,1,1,386,1
12083,34473,FL,1,1,1,275,1
12083,32617,FL,1,0,1,0,1
12083,34482,FL,1,1,1,0,1
12083,32113,FL,1,1,0,0,1
12083,32179,FL,1,1,1,85,1
12083,34475,FL,1,1,1,47,1
12083,34481,FL,1,1,1,336,1
12083,32686,FL,1,0,0,13,1
12083,34471,FL,1,1,1,0,1
12083,34472,FL,1,1,1,131,1
12083,34479,FL,1,0,1,70,1
12083,34491,FL,1,0,1,247,1
12083,34420,FL,1,1,1,172,1
12083,32195,FL,1,0,1,3,1
12083,34470,FL,1,1,1,92,1
12083,34488,FL,1,1,1,60,1
12083,34480,FL,1,1,1,188,1
12083,34432,FL,1,1,1,0,1
12085,34996,FL,1,1,1,0,1
12085,33455,FL,1,1,1,195,1
12085,34994,FL,1,1,1,130,1
12085,34956,FL,1,1,1,28,1
12085,34957,FL,1,0,1,273,1
12085,34990,FL,1,1,1,305,1
12085,34997,FL,1,1,1,0,1
12086,33183,FL,1,1,1,0,0
12086,33139,FL,1,0,1,767,0
12086,33135,FL,1,1,1,229,0
12086,33184,FL,1,1,1,412,0
12086,33186,FL,1,1,1,400,0
12086,33142,FL,1,1,1,114,0
12086,33143,FL,1,1,1,297,0
12086,33155,FL,1,1,1,1178,0
12086,33140,FL,1,1,1,374,0
12086,33185,FL,1,0,1,725,0
12086,33129,FL,1,1,1,23,0
12086,33187,FL,1,0,1,497,0
12086,33128,FL,1,0,1,183,0
12086,33137,FL,1,1,1,458,0
12086,33154,FL,1,1,1,169,0
12086,33127,FL,1,1,1,126,0
12086,33156,FL,1,1,1,431,0
12086,33174,FL,1,1,1,408,0
12086,33175,FL,1,1,1,829,0
12086,33054,FL,1,1,1,333,0
12086,33136,FL,1,1,1,191,0
12086,33173,FL,1,1,1,380,0
12086,33133,FL,1,1,1,297,0
12086,33134,FL,1,1,1,40,0
12086,33179,FL,1,1,1,168,0
12086,33126,FL,1,0,1,239,0
12086,33012,FL,1,0,1,0,0
12086,33013,FL,1,0,1,972,0
12086,33149,FL,1,0,1,501,0
12086,33014,FL,1,1,1,463,0
12086,33016,FL,1,1,1,652,0
12086,33145,FL,1,1,1,341,0
12086,33034,FL,1,1,1,74,0
12086,33035,FL,1,1,1,150,0
12086,33180,FL,1,1,1,0,0
12086,33181,FL,1,0,1,142,0
12086,33172,FL,1,1,1,939,0
12086,33031,FL,1,1,1,59,0
12086,33144,FL,1,1,1,137,0
12086,33032,FL,1,1,1,482,0
12086,33157,FL,1,1,1,0,0
12086,33130,FL,1,1,1,701,0
12086,33018,FL,1,1,1,1835,0
12086,33033,FL,1,1,1,598,0
12086,33147,FL,1,1,1,185,0
12086,33055,FL,1,0,1,778,0
12086,33150,FL,1,1,1,0,0
12086,33010,FL,1,1,1,313,0
12086,33189,FL,1,1,1,361,0
12086,33122,FL,1,1,1,62,0
12086,33168,FL,1,1,1,247,0
12086,33056,FL,1,0,1,234,0
12086,33158,FL,1,0,1,13,0
12086,33160,FL,1,1,1,1537,0
12086,33131,FL,1,0,1,483,0
12086,33166,FL,1,1,1,0,0
12086,33109,FL,1,1,1,4,0
12086,33132,FL,1,0,1,188,0
12086,33169,FL,1,1,1,644,0
12086,33146,FL,1,0,1,0,0
12086,33167,FL,1,1,1,0,0
12086,33178,FL,1,1,1,2026,0
12086,33170,FL,1,1,1,98,0
12086,33196,FL,1,1,1,477,0
12086,33177,FL,1,0,1,975,0
12086,33030,FL,1,1,1,226,0
12086,33162,FL,1,0,1,0,0
12086,33194,FL,1,1,1,156,0
12086,33161,FL,1,0,1,178,0
12086,33193,FL,1,0,1,808,0
12086,33176,FL,1,1,1,1145,0
12086,33165,FL,1,1,1,1041,0
12087,33036,FL,0,0,1,8,1
12087,33042,FL,0,0,1,17,1
12087,33037,FL,0,0,1,107,1
12087,33050,FL,0,0,1,55,1
12087,33043,FL,0,1,1,1,1
12087,33070,FL,0,0,1,63,1
12089,32097,FL,0,0,1,155,1
12089,32046,FL,0,0,0,151,1
12089,32009,FL,0,0,0,17,1
12089,32011,FL,0,0,1,0,1
12091,32536,FL,1,1,1,0,1
12091,32544,FL,1,0,1,14,1
12091,32567,FL,1,1,0,22,1
12091,32579,FL,1,1,1,144,1
12091,32547,FL,1,1,1,344,1
12091,32531,FL,1,0,0,41,1
12091,32542,FL,1,1,1,10,1
12091,32569,FL,1,1,1,103,1
12091,32541,FL,1,1,1,68,1
12091,32564,FL,1,1,0,62,1
12091,32548,FL,1,1,1,418,1
12093,34972,FL,0,0,1,312,1
12093,34974,FL,0,1,1,72,1
12095,32822,FL,0,0,1,216,0
12095,32810,FL,0,1,1,323,0
12095,32712,FL,0,0,1,268,0
12095,32824,FL,0,0,1,1225,0
12095,34761,FL,0,0,1,51,0
12095,32804,FL,0,1,1,264,0
12095,32827,FL,0,0,1,90,0
12095,32751,FL,0,0,1,443,0
12095,32819,FL,0,0,1,290,0
12095,32709,FL,0,1,1,33,0
12095,32826,FL,0,0,1,481,0
12095,32789,FL,0,0,1,165,0
12095,32807,FL,0,0,1,0,0
12095,32825,FL,0,0,1,405,0
12095,32808,FL,0,1,1,676,0
12095,32821,FL,0,1,1,150,0
12095,32817,FL,0,0,1,230,0
12095,32811,FL,0,0,1,34,0
12095,32812,FL,0,0,1,912,0
12095,32820,FL,0,0,1,11,0
12095,34760,FL,0,1,1,4,0
12095,34734,FL,0,0,1,29,0
12095,32809,FL,0,0,1,668,0
12095,32836,FL,0,0,1,128,0
12095,32835,FL,0,1,1,986,0
12095,32818,FL,0,1,1,382,0
12095,32832,FL,0,0,1,0,0
12095,32839,FL,0,0,1,389,0
12095,32805,FL,0,0,1,274,0
12095,32829,FL,0,0,1,72,0
12095,32833,FL,0,0,1,9,0
12095,32806,FL,0,0,1,25,0
12095,32837,FL,0,0,1,530,0
12095,34786,FL,0,0,1,196,0
12095,34787,FL,0,0,1,663,0
12095,32798,FL,0,0,1,5,0
12095,32814,FL,0,0,1,70,0
12095,32831,FL,0,0,1,5,0
12097,34741,FL,1,1,1,659,0
12097,34739,FL,1,1,0,3,0
12097,34773,FL,1,1,0,14,0
12097,34743,FL,1,0,1,168,0
12097,34744,FL,1,1,1,201,0
12097,34772,FL,1,0,1,326,0
12097,34746,FL,1,0,1,694,0
12097,34747,FL,1,1,1,97,0
12097,34769,FL,1,1,1,370,0
12097,34771,FL,1,1,1,80,0
12099,33463,FL,0,0,1,457,0
12099,33403,FL,0,0,1,57,0
12099,33462,FL,0,0,1,12,0
12099,33405,FL,0,0,1,223,0
12099,33478,FL,0,0,1,66,0
12099,33460,FL,0,0,1,166,0
12099,33483,FL,0,1,1,147,0
12099,33417,FL,0,0,1,289,0
12099,33432,FL,0,0,1,0,0
12099,33461,FL,0,0,1,59,0
12099,33434,FL,0,0,1,98,0
12099,33477,FL,0,0,1,2,0
12099,33480,FL,0,1,1,90,0
12099,33467,FL,0,1,1,5,0
12099,33476,FL,0,0,1,54,0
12099,33445,FL,0,0,1,443,0
12099,33409,FL,0,0,1,251,0
12099,33472,FL,0,0,1,20,0
12099,33437,FL,0,0,1,49,0
12099,33415,FL,0,1,1,403,0
12099,33435,FL,0,0,1,218,0
12099,33436,FL,0,0,1,277,0
12099,33473,FL,0,0,1,84,0
12099,33470,FL,0,1,1,265,0
12099,33408,FL,0,1,1,41,0
12099,33418,FL,0,0,1,0,0
12099,33414,FL,0,1,1,237,0
12099,33411,FL,0,0,1,596,0
12099,33412,FL,0,0,1,84,0
12099,33498,FL,0,0,1,137,0
12099,33410,FL,0,0,1,75,0
12099,33449,FL,0,0,1,44,0
12099,33431,FL,0,0,1,624,0
12099,33413,FL,0,0,1,197,0
12099,33406,FL,0,0,1,162,0
12099,33493,FL,0,0,1,69,0
12099,33496,FL,0,0,1,159,0
12099,33458,FL,0,1,1,214,0
12099,33433,FL,0,1,1,500,0
12099,33407,FL,0,1,1,310,0
12099,33426,FL,0,1,1,45,0
12099,33486,FL,0,0,1,0,0
12099,33487,FL,0,0,1,372,0
12101,33525,FL,0,0,1,27,1
12101,34654,FL,0,0,1,105,1
12101,33576,FL,0,0,1,44,1
12101,34668,FL,0,1,1,415,1
12101,33523,FL,0,0,1,132,1
12101,34667,FL,0,0,1,119,1
12101,34653,FL,0,0,1,38,1
12101,33542,FL,0,0,1,0,1
12101,33543,FL,0,0,1,491,1
12101,34655,FL,0,0,1,392,1
12101,33544,FL,0,0,1,56,1
12101,34690,FL,0,1,1,63,1
12101,34652,FL,0,1,1,276,1
12101,34691,FL,0,0,1,257,1
12101,34669,FL,0,0,1,0,1
12101,33541,FL,0,0,1,113,1
12103,33713,FL,0,1,1,226,0
12103,33712,FL,0,0,1,126,0
12103,33765,FL,0,0,1,140,0
12103,33710,FL,0,0,1,75,0
12103,33711,FL,0,0,1,99,0
12103,33707,FL,0,0,1,171,0
12103,33708,FL,0,0,1,119,0
12103,33764,FL,0,0,1,229,0
12103,33714,FL,0,0,1,112,0
12103,33759,FL,0,0,1,57,0
12103,33785,FL,0,0,1,32,0
12103,33763,FL,0,0,1,27,0
12103,33782,FL,0,0,1,198,0
12103,33777,FL,0,1,1,98,0
12103,33709,FL,0,1,1,199,0
12103,33701,FL,0,0,1,101,0
12103,33703,FL,0,0,1,124,0
12103,33771,FL,0,0,1,33,0
12103,33776,FL,0,0,1,200,0
12103,33762,FL,0,0,1,28,0
12103,33706,FL,0,0,1,69,0
12103,33774,FL,0,0,1,212,0
12103,34695,FL,0,1,1,19,0
12103,33760,FL,0,0,1,103,0
12103,33786,FL,0,1,1,0,0
12103,33778,FL,0,1,1,53,0
12103,33781,FL,0,0,1,172,0
12103,33761,FL,0,0,1,0,0
12103,34698,FL,0,0,1,194,0
12103,34688,FL,0,1,1,0,0
12103,33756,FL,0,1,1,147,0
12103,34685,FL,0,0,1,86,0
12103,33755,FL,0,0,1,173,0
12103,34689,FL,0,0,1,236,0
12103,33704,FL,0,0,1,24,0
12103,33705,FL,0,1,1,293,0
12103,33773,FL,0,0,1,63,0
12103,33715,FL,0,0,1,34,0
12103,33716,FL,0,0,1,19,0
12103,34681,FL,0,0,1,4,0
12103,33772,FL,0,0,1,70,0
12103,34683,FL,0,0,1,117,0
12103,34684,FL,0,1,1,309,0
12105,33898,FL,1,1,1,233,1
12105,33843,FL,1,1,1,147,1
12105,33823,FL,1,0,1,161,1
12105,33897,FL,1,0,1,1,1
12105,33827,FL,1,1,1,3,1
12105,33881,FL,1,0,1,420,1
12105,33841,FL,1,0,1,0,1
12105,33813,FL,1,1,1,117,1
12105,33837,FL,1,1,1,122,1
12105,33853,FL,1,1,1,59,1
12105,33849,FL,1,1,0,1,1
12105,33850,FL,1,1,1,5,1
12105,33811,FL,1,1,1,167,1
12105,33844,FL,1,1,1,180,1
12105,33838,FL,1,1,1,7,1
12105,33880,FL,1,0,1,227,1
12105,33856,FL,1,1,0,0,1
12105,33884,FL,1,1,1,265,1
12105,33805,FL,1,0,1,543,1
12105,33809,FL,1,1,1,1,1
12105,33855,FL,1,1,0,1,1
12105,34759,FL,1,1,1,47,1
12105,33839,FL,1,1,1,121,1
12105,33859,FL,1,1,1,103,1
12105,33803,FL,1,1,1,276,1
12105,33801,FL,1,1,1,333,1
12105,33896,FL,1,1,1,85,1
12105,33830,FL,1,0,1,431,1
12107,32187,FL,1,0,1,4,1
12107,32139,FL,1,1,0,7,1
12107,32640,FL,1,1,0,35,1
12107,32189,FL,1,1,1,34,1
12107,32140,FL,1,1,0,18,1
12107,32181,FL,1,0,0,24,1
12107,32193,FL,1,1,0,6,1
12107,32131,FL,1,1,1,36,1
12107,32148,FL,1,1,1,137,1
12107,32177,FL,1,1,1,346,1
12107,32112,FL,1,1,1,36,1
12107,32666,FL,1,0,1,31,1
12109,32081,FL,1,1,1,76,1
12109,32095,FL,1,1,1,55,1
12109,32084,FL,1,0,1,48,1
12109,32080,FL,1,1,1,4,1
12109,32082,FL,1,1,1,0,1
12109,32086,FL,1,1,1,248,1
12109,32092,FL,1,0,1,453,1
12109,32259,FL,1,1,1,0,1
12109,32145,FL,1,1,0,68,1
12111,34947,FL,0,1,1,176,1
12111,34949,FL,0,1,1,13,1
12111,34945,FL,0,0,1,23,1
12111,34984,FL,0,0,1,154,1
12111,34950,FL,0,0,1,207,1
12111,34951,FL,0,0,1,81,1
12111,34952,FL,0,0,1,160,1
12111,34953,FL,0,0,1,212,1
12111,34981,FL,0,0,1,13,1
12111,34982,FL,0,0,1,27,1
12111,34986,FL,0,0,1,303,1
12111,34987,FL,0,0,1,22,1
12113,32566,FL,1,1,1,721,1
12113,32571,FL,1,1,1,358,1
12113,32583,FL,1,1,1,408,1
12113,32563,FL,1,1,1,115,1
12113,32570,FL,1,1,1,82,1
12115,34223,FL,1,0,1,43,1
12115,34291,FL,1,1,1,80,1
12115,34292,FL,1,1,1,7,1
12115,34233,FL,1,1,1,56,1
12115,34293,FL,1,1,1,373,1
12115,34232,FL,1,1,1,540,1
12115,34228,FL,1,0,1,10,1
12115,34234,FL,1,1,1,158,1
12115,34235,FL,1,1,1,61,1
12115,34289,FL,1,1,1,21,1
12115,34241,FL,1,1,1,159,1
12115,34242,FL,1,0,1,20,1
12115,34287,FL,1,0,1,100,1
12115,34288,FL,1,0,1,45,1
12115,34236,FL,1,1,1,82,1
12115,34286,FL,1,1,1,104,1
12115,34285,FL,1,1,1,46,1
12115,34238,FL,1,0,1,0,1
12115,34239,FL,1,1,1,219,1
12117,32732,FL,1,1,0,22,0
12117,32701,FL,1,1,1,71,0
12117,32765,FL,1,0,1,125,0
12117,32771,FL,1,0,1,326,0
12117,32773,FL,1,1,1,121,0
12117,32779,FL,1,0,1,158,0
12117,32730,FL,1,1,1,23,0
12117,32746,FL,1,0,1,234,0
12117,32750,FL,1,1,1,117,0
12117,32766,FL,1,1,1,98,0
12117,32707,FL,1,1,1,121,0
12117,32708,FL,1,1,1,136,0
12119,33514,FL,1,1,0,8,1
12119,32162,FL,1,0,1,5,1
12119,34484,FL,1,1,1,42,1
12119,33585,FL,1,1,1,2,1
12119,33538,FL,1,1,1,1,1
12119,34785,FL,1,0,1,0,1
12121,32071,FL,1,0,0,30,1
12121,32008,FL,1,1,0,4,1
12121,32060,FL,1,1,1,197,1
12121,32094,FL,1,1,0,0,1
12121,32062,FL,1,1,0,12,1
12121,32064,FL,1,1,1,85,1
12123,32359,FL,1,1,0,12,1
12123,32347,FL,1,1,1,45,1
12123,32348,FL,1,0,1,28,1
12125,32054,FL,0,0,1,0,1
12125,32083,FL,0,0,0,6,1
12127,32141,FL,0,0,1,91,1
12127,32724,FL,0,0,1,268,1
12127,32114,FL,0,0,1,210,1
12127,32124,FL,0,0,1,88,1
12127,32720,FL,0,0,1,0,1
12127,32180,FL,0,0,0,1,1
12127,32763,FL,0,1,1,18,1
12127,32190,FL,0,0,0,12,1
12127,32130,FL,0,0,1,1,1
12127,32744,FL,0,0,1,3,1
12127,32764,FL,0,0,1,26,1
12127,32119,FL,0,0,1,16,1
12127,32174,FL,0,1,1,247,1
12127,32118,FL,0,1,1,101,1
12127,32117,FL,0,0,1,48,1
12127,32169,FL,0,0,1,188,1
12127,32759,FL,0,0,1,0,1
12127,32176,FL,0,0,1,145,1
12127,32738,FL,0,1,1,173,1
12127,32725,FL,0,1,1,455,1
12127,32132,FL,0,0,1,17,1
12127,32127,FL,0,1,1,183,1
12129,32355,FL,1,1,0,6,1
12129,32346,FL,1,1,0,8,1
12129,32327,FL,1,1,1,195,1
12131,32435,FL,0,0,1,57,1
12131,32455,FL,0,0,0,50,1
12131,32461,FL,0,0,0,11,1
12131,32439,FL,0,0,1,10,1
12131,32459,FL,0,0,1,267,1
12131,32550,FL,0,1,1,186,1
